Session Information:,,,,Device Information:,,,,Oarlock Information:,,,,Oarlock Settings:

Name:,JustGo-15701M,,,Name:,SpdCoach 2739254,,,Firmware:,---,,,Boat ID:,---
Start Time:,07/10/23 11:30,,,Model:,SpeedCoach GPS Pro,,,,,,,Seat Number:,---
Type:,Just Go,,,Serial:,2739254,,,,,,,Port Starboard:,---
System of Units:,Meters/Split500,,,Firmware Version:,2.23,,,,,,,Oar Length:,---
Speed Input:,GPS,,,Profile Version:,0.03,,,,,,,Inboard Length:,---
,,,,Hardware Version:,Rev 11
,,,,LiNK Version:,1.32


Session Summary:

Total Intervals,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,3343.8,0.0,00:15:17.7,00:02:13.6,3.74,00:00:00.0,0.00,22.0,339,9.8,0.0,---,---,---,---,---,---,---,---,---,---,46.61871860,14.09145870
1,3354.1,0.0,00:15:20.5,00:02:12.9,3.76,00:00:00.0,0.00,22.5,340,10.3,0.0,---,---,---,---,---,---,---,---,---,---,46.61874400,14.09158780
1,3364.0,0.0,00:15:23.2,00:02:11.9,3.79,00:00:00.0,0.00,21.5,341,9.9,0.0,---,---,---,---,---,---,---,---,---,---,46.61876610,14.09171380
1,3374.0,0.0,00:15:25.9,00:02:10.8,3.82,00:00:00.0,0.00,22.0,342,10.0,0.0,---,---,---,---,---,---,---,---,---,---,46.61878720,14.09184040
1,3384.9,0.0,00:15:28.9,00:02:09.5,3.86,00:00:00.0,0.00,23.0,343,10.9,0.0,---,---,---,---,---,---,---,---,---,---,46.61881080,14.09197860
1,3394.0,0.0,00:15:31.1,00:02:10.8,3.82,00:00:00.0,0.00,23.5,344,9.2,0.0,---,---,---,---,---,---,---,---,---,---,46.61883100,14.09209490
1,3404.4,0.0,00:15:33.9,00:02:13.6,3.74,00:00:00.0,0.00,22.0,345,10.4,0.0,---,---,---,---,---,---,---,---,---,---,46.61885910,14.09222430
1,3414.3,0.0,00:15:36.5,00:02:15.1,3.70,00:00:00.0,0.00,22.0,346,9.9,0.0,---,---,---,---,---,---,---,---,---,---,46.61888610,14.09234730
1,3424.3,0.0,00:15:39.1,00:02:15.1,3.70,00:00:00.0,0.00,22.5,347,10.0,0.0,---,---,---,---,---,---,---,---,---,---,46.61891360,14.09247170
1,3434.0,0.0,00:15:41.7,00:02:13.6,3.74,00:00:00.0,0.00,22.5,348,9.8,0.0,---,---,---,---,---,---,---,---,---,---,46.61894240,14.09259230
1,3444.3,0.0,00:15:44.5,00:02:13.6,3.74,00:00:00.0,0.00,22.0,349,10.3,0.0,---,---,---,---,---,---,---,---,---,---,46.61897290,14.09271890
1,3454.7,0.0,00:15:47.3,00:02:13.6,3.74,00:00:00.0,0.00,22.0,350,10.4,0.0,---,---,---,---,---,---,---,---,---,---,46.61900250,14.09284750
1,3463.8,0.0,00:15:49.9,00:02:13.3,3.75,00:00:00.0,0.00,21.5,351,9.1,0.0,---,---,---,---,---,---,---,---,---,---,46.61903030,14.09295920
1,3474.6,0.0,00:15:52.9,00:02:12.6,3.77,00:00:00.0,0.00,22.0,352,10.9,0.0,---,---,---,---,---,---,---,---,---,---,46.61906120,14.09309430
1,3484.3,0.0,00:15:55.3,00:02:12.9,3.76,00:00:00.0,0.00,23.0,353,9.7,0.0,---,---,---,---,---,---,---,---,---,---,46.61908980,14.09321390
1,3494.3,0.0,00:15:57.9,00:02:14.0,3.73,00:00:00.0,0.00,23.0,354,9.9,0.0,---,---,---,---,---,---,---,---,---,---,46.61911730,14.09333760
1,3504.6,0.0,00:16:00.7,00:02:13.3,3.75,00:00:00.0,0.00,22.0,355,10.4,0.0,---,---,---,---,---,---,---,---,---,---,46.61914560,14.09346670
1,3514.4,0.0,00:16:03.3,00:02:12.9,3.76,00:00:00.0,0.00,22.5,356,9.8,0.0,---,---,---,---,---,---,---,---,---,---,46.61917320,14.09358790
1,3524.7,0.0,00:16:06.1,00:02:13.6,3.74,00:00:00.0,0.00,22.0,357,10.3,0.0,---,---,---,---,---,---,---,---,---,---,46.61920190,14.09371630
1,3534.6,0.0,00:16:08.7,00:02:13.6,3.74,00:00:00.0,0.00,22.5,358,9.9,0.0,---,---,---,---,---,---,---,---,---,---,46.61922890,14.09383930
1,3544.9,0.0,00:16:11.5,00:02:13.3,3.75,00:00:00.0,0.00,21.5,359,10.4,0.0,---,---,---,---,---,---,---,---,---,---,46.61925970,14.09396730
1,3554.3,0.0,00:16:14.0,00:02:12.9,3.76,00:00:00.0,0.00,22.0,360,9.4,0.0,---,---,---,---,---,---,---,---,---,---,46.61928620,14.09408360
1,3564.7,0.0,00:16:16.9,00:02:11.9,3.79,00:00:00.0,0.00,22.5,361,10.3,0.0,---,---,---,---,---,---,---,---,---,---,46.61931560,14.09421190
1,3573.6,0.0,00:16:19.1,00:02:12.6,3.77,00:00:00.0,0.00,25.0,362,9.0,0.0,---,---,---,---,---,---,---,---,---,---,46.61934350,14.09432170
1,3584.0,0.0,00:16:21.9,00:02:15.1,3.70,00:00:00.0,0.00,22.0,363,10.4,0.0,---,---,---,---,---,---,---,---,---,---,46.61937510,14.09444920
1,3593.8,0.0,00:16:24.5,00:02:15.5,3.69,00:00:00.0,0.00,22.0,364,9.8,0.0,---,---,---,---,---,---,---,---,---,---,46.61940520,14.09456930
1,3604.3,0.0,00:16:27.3,00:02:14.4,3.72,00:00:00.0,0.00,22.0,365,10.6,0.0,---,---,---,---,---,---,---,---,---,---,46.61943750,14.09469950
1,3614.6,0.0,00:16:30.1,00:02:13.3,3.75,00:00:00.0,0.00,22.0,366,10.3,0.0,---,---,---,---,---,---,---,---,---,---,46.61947160,14.09482440
1,3624.4,0.0,00:16:32.7,00:02:13.6,3.74,00:00:00.0,0.00,23.0,367,9.8,0.0,---,---,---,---,---,---,---,---,---,---,46.61950230,14.09494500
1,3634.4,0.0,00:16:35.3,00:02:13.3,3.75,00:00:00.0,0.00,22.0,368,10.0,0.0,---,---,---,---,---,---,---,---,---,---,46.61953240,14.09506790
1,3644.0,0.0,00:16:38.0,00:02:13.3,3.75,00:00:00.0,0.00,22.0,369,9.6,0.0,---,---,---,---,---,---,---,---,---,---,46.61956350,14.09518440
1,3654.4,0.0,00:16:40.9,00:02:13.3,3.75,00:00:00.0,0.00,22.0,370,10.4,0.0,---,---,---,---,---,---,---,---,---,---,46.61959390,14.09531330
1,3664.8,0.0,00:16:43.5,00:02:13.6,3.74,00:00:00.0,0.00,21.5,371,10.4,0.0,---,---,---,---,---,---,---,---,---,---,46.61962370,14.09544190
1,3675.0,0.0,00:16:46.3,00:02:16.2,3.67,00:00:00.0,0.00,21.5,372,10.3,0.0,---,---,---,---,---,---,---,---,---,---,46.61965220,14.09556930
1,3685.3,0.0,00:16:49.1,00:02:18.5,3.61,00:00:00.0,0.00,22.0,373,10.2,0.0,---,---,---,---,---,---,---,---,---,---,46.61967910,14.09569740
1,3694.9,0.0,00:16:51.7,00:02:16.6,3.66,00:00:00.0,0.00,22.0,374,9.6,0.0,---,---,---,---,---,---,---,---,---,---,46.61970330,14.09581820
1,3704.5,0.0,00:16:54.3,00:02:14.4,3.72,00:00:00.0,0.00,22.5,375,9.6,0.0,---,---,---,---,---,---,---,---,---,---,46.61972790,14.09593860
1,3714.7,0.0,00:16:57.1,00:02:13.3,3.75,00:00:00.0,0.00,22.0,376,10.2,0.0,---,---,---,---,---,---,---,---,---,---,46.61975390,14.09606710
1,3724.6,0.0,00:16:59.7,00:02:12.2,3.78,00:00:00.0,0.00,23.0,377,9.9,0.0,---,---,---,---,---,---,---,---,---,---,46.61977570,14.09619260
1,3734.1,0.0,00:17:02.3,00:02:12.2,3.78,00:00:00.0,0.00,22.5,378,9.5,0.0,---,---,---,---,---,---,---,---,---,---,46.61980180,14.09631120
1,3743.2,0.0,00:17:04.9,00:02:12.6,3.77,00:00:00.0,0.00,24.5,379,9.1,0.0,---,---,---,---,---,---,---,---,---,---,46.61982740,14.09642400
1,3753.8,0.0,00:17:07.5,00:02:13.6,3.74,00:00:00.0,0.00,22.0,380,10.6,0.0,---,---,---,---,---,---,---,---,---,---,46.61985860,14.09655490
1,3763.5,0.0,00:17:10.1,00:02:15.8,3.68,00:00:00.0,0.00,21.5,381,9.6,0.0,---,---,---,---,---,---,---,---,---,---,46.61988930,14.09667300
1,3774.3,0.0,00:17:13.1,00:02:17.3,3.64,00:00:00.0,0.00,21.5,382,10.8,0.0,---,---,---,---,---,---,---,---,---,---,46.61992450,14.09680510
1,3784.2,0.0,00:17:15.7,00:02:15.8,3.68,00:00:00.0,0.00,22.0,383,9.9,0.0,---,---,---,---,---,---,---,---,---,---,46.61995490,14.09692650
1,3794.6,0.0,00:17:18.5,00:02:14.4,3.72,00:00:00.0,0.00,22.0,384,10.4,0.0,---,---,---,---,---,---,---,---,---,---,46.61998700,14.09705420
1,3804.2,0.0,00:17:21.1,00:02:15.5,3.69,00:00:00.0,0.00,22.0,385,9.7,0.0,---,---,---,---,---,---,---,---,---,---,46.62001780,14.09717230
1,3814.5,0.0,00:17:23.9,00:02:16.2,3.67,00:00:00.0,0.00,22.0,386,10.2,0.0,---,---,---,---,---,---,---,---,---,---,46.62004950,14.09729810
1,3824.3,0.0,00:17:26.5,00:02:15.5,3.69,00:00:00.0,0.00,22.0,387,9.8,0.0,---,---,---,---,---,---,---,---,---,---,46.62008110,14.09741730
1,3834.7,0.0,00:17:29.3,00:02:15.1,3.70,00:00:00.0,0.00,21.5,388,10.4,0.0,---,---,---,---,---,---,---,---,---,---,46.62011420,14.09754450
1,3843.9,0.0,00:17:31.9,00:02:14.0,3.73,00:00:00.0,0.00,22.5,389,9.2,0.0,---,---,---,---,---,---,---,---,---,---,46.62014400,14.09765720
1,3854.8,0.0,00:17:34.9,00:02:12.6,3.77,00:00:00.0,0.00,21.5,390,10.9,0.0,---,---,---,---,---,---,---,---,---,---,46.62017850,14.09779070
1,3865.0,0.0,00:17:37.5,00:02:13.3,3.75,00:00:00.0,0.00,22.0,391,10.2,0.0,---,---,---,---,---,---,---,---,---,---,46.62021080,14.09791510
1,3874.7,0.0,00:17:40.1,00:02:16.2,3.67,00:00:00.0,0.00,22.0,392,9.8,0.0,---,---,---,---,---,---,---,---,---,---,46.62024120,14.09803470
1,3884.8,0.0,00:17:42.9,00:02:18.1,3.62,00:00:00.0,0.00,22.0,393,10.1,0.0,---,---,---,---,---,---,---,---,---,---,46.62027060,14.09815920
1,3894.6,0.0,00:17:45.5,00:02:17.3,3.64,00:00:00.0,0.00,22.0,394,9.8,0.0,---,---,---,---,---,---,---,---,---,---,46.62029880,14.09828040
1,3904.3,0.0,00:17:48.1,00:02:15.1,3.70,00:00:00.0,0.00,22.5,395,9.7,0.0,---,---,---,---,---,---,---,---,---,---,46.62032660,14.09840050
1,3914.5,0.0,00:17:50.9,00:02:14.4,3.72,00:00:00.0,0.00,23.0,396,10.3,0.0,---,---,---,---,---,---,---,---,---,---,46.62035570,14.09852780
1,3924.3,0.0,00:17:53.5,00:02:13.6,3.74,00:00:00.0,0.00,22.0,397,9.8,0.0,---,---,---,---,---,---,---,---,---,---,46.62038600,14.09864790
1,3934.1,0.0,00:17:56.1,00:02:13.3,3.75,00:00:00.0,0.00,22.0,398,9.8,0.0,---,---,---,---,---,---,---,---,---,---,46.62041520,14.09876950
1,3943.9,0.0,00:17:58.9,00:02:13.3,3.75,00:00:00.0,0.00,22.0,399,9.8,0.0,---,---,---,---,---,---,---,---,---,---,46.62044460,14.09889040
1,3954.9,0.0,00:18:01.9,00:02:11.9,3.79,00:00:00.0,0.00,22.0,400,11.0,0.0,---,---,---,---,---,---,---,---,---,---,46.62047880,14.09902530
1,3965.5,0.0,00:18:04.5,00:02:12.6,3.77,00:00:00.0,0.00,21.5,401,10.5,0.0,---,---,---,---,---,---,---,---,---,---,46.62050860,14.09915580
1,3975.1,0.0,00:18:07.1,00:02:15.5,3.69,00:00:00.0,0.00,22.0,402,9.7,0.0,---,---,---,---,---,---,---,---,---,---,46.62053680,14.09927550
1,3984.8,0.0,00:18:09.7,00:02:16.2,3.67,00:00:00.0,0.00,23.5,403,9.6,0.0,---,---,---,---,---,---,---,---,---,---,46.62056710,14.09939360
1,3995.0,0.0,00:18:12.5,00:02:14.7,3.71,00:00:00.0,0.00,22.0,404,10.3,0.0,---,---,---,---,---,---,---,---,---,---,46.62059700,14.09952040
1,4004.7,0.0,00:18:15.1,00:02:14.0,3.73,00:00:00.0,0.00,23.0,405,9.7,0.0,---,---,---,---,---,---,---,---,---,---,46.62062480,14.09964040
1,4014.5,0.0,00:18:17.7,00:02:14.4,3.72,00:00:00.0,0.00,22.5,406,9.8,0.0,---,---,---,---,---,---,---,---,---,---,46.62065140,14.09976240
1,4024.2,0.0,00:18:20.3,00:02:14.0,3.73,00:00:00.0,0.00,23.0,407,9.7,0.0,---,---,---,---,---,---,---,---,---,---,46.62067850,14.09988320
1,4033.0,0.0,00:18:22.9,00:02:14.0,3.73,00:00:00.0,0.00,25.0,408,8.8,0.0,---,---,---,---,---,---,---,---,---,---,46.62070630,14.09999090
1,4043.2,0.0,00:18:25.5,00:02:14.4,3.72,00:00:00.0,0.00,22.0,409,10.2,0.0,---,---,---,---,---,---,---,---,---,---,46.62074050,14.10011470
1,4052.2,0.0,00:18:27.9,00:02:16.2,3.67,00:00:00.0,0.00,23.0,410,9.0,0.0,---,---,---,---,---,---,---,---,---,---,46.62076900,14.10022460
1,4062.4,0.0,00:18:30.7,00:02:15.8,3.68,00:00:00.0,0.00,22.0,411,10.3,0.0,---,---,---,---,---,---,---,---,---,---,46.62080130,14.10035040
1,4071.6,0.0,00:18:33.1,00:02:13.3,3.75,00:00:00.0,0.00,24.0,412,9.2,0.0,---,---,---,---,---,---,---,---,---,---,46.62082850,14.10046320
1,4081.1,0.0,00:18:35.7,00:02:12.9,3.76,00:00:00.0,0.00,23.5,413,9.5,0.0,---,---,---,---,---,---,---,---,---,---,46.62085450,14.10058190
1,4090.3,0.0,00:18:38.2,00:02:12.6,3.77,00:00:00.0,0.00,24.0,414,9.1,0.0,---,---,---,---,---,---,---,---,---,---,46.62087590,14.10069720
1,4099.9,0.0,00:18:40.9,00:02:11.9,3.79,00:00:00.0,0.00,24.5,415,9.6,0.0,---,---,---,---,---,---,---,---,---,---,46.62090380,14.10081640
1,4108.9,0.0,00:18:43.1,00:02:12.9,3.76,00:00:00.0,0.00,24.0,416,9.0,0.0,---,---,---,---,---,---,---,---,---,---,46.62093800,14.10092370
1,4118.7,0.0,00:18:45.7,00:02:15.1,3.70,00:00:00.0,0.00,23.0,417,9.8,0.0,---,---,---,---,---,---,---,---,---,---,46.62097710,14.10103890
1,4129.3,0.0,00:18:48.5,00:02:13.6,3.74,00:00:00.0,0.00,22.5,418,10.6,0.0,---,---,---,---,---,---,---,---,---,---,46.62102020,14.10116210
1,4139.1,0.0,00:18:51.1,00:02:11.9,3.79,00:00:00.0,0.00,23.0,419,9.8,0.0,---,---,---,---,---,---,---,---,---,---,46.62106080,14.10127630
1,4149.1,0.0,00:18:53.7,00:02:11.9,3.79,00:00:00.0,0.00,22.5,420,9.9,0.0,---,---,---,---,---,---,---,---,---,---,46.62110050,14.10139290
1,4158.9,0.0,00:18:56.3,00:02:12.6,3.77,00:00:00.0,0.00,23.0,421,9.8,0.0,---,---,---,---,---,---,---,---,---,---,46.62113660,14.10151050
1,4168.2,0.0,00:18:58.9,00:02:12.6,3.77,00:00:00.0,0.00,22.0,422,9.3,0.0,---,---,---,---,---,---,---,---,---,---,46.62117000,14.10162190
1,4179.3,0.0,00:19:01.9,00:02:11.5,3.80,00:00:00.0,0.00,23.0,423,11.0,0.0,---,---,---,---,---,---,---,---,---,---,46.62120690,14.10175590
1,4189.0,0.0,00:19:04.3,00:02:12.6,3.77,00:00:00.0,0.00,22.5,424,9.7,0.0,---,---,---,---,---,---,---,---,---,---,46.62123900,14.10187420
1,4199.3,0.0,00:19:07.1,00:02:15.1,3.70,00:00:00.0,0.00,22.0,425,10.3,0.0,---,---,---,---,---,---,---,---,---,---,46.62127230,14.10199950
1,4209.0,0.0,00:19:09.7,00:02:15.8,3.68,00:00:00.0,0.00,22.0,426,9.8,0.0,---,---,---,---,---,---,---,---,---,---,46.62130160,14.10211990
1,4218.5,0.0,00:19:12.3,00:02:14.4,3.72,00:00:00.0,0.00,24.0,427,9.4,0.0,---,---,---,---,---,---,---,---,---,---,46.62133190,14.10223500
1,4228.2,0.0,00:19:14.9,00:02:14.0,3.73,00:00:00.0,0.00,22.5,428,9.8,0.0,---,---,---,---,---,---,---,---,---,---,46.62136280,14.10235460
1,4237.6,0.0,00:19:17.5,00:02:15.5,3.69,00:00:00.0,0.00,22.5,429,9.3,0.0,---,---,---,---,---,---,---,---,---,---,46.62139090,14.10246940
1,4247.4,0.0,00:19:20.1,00:02:16.2,3.67,00:00:00.0,0.00,22.5,430,9.9,0.0,---,---,---,---,---,---,---,---,---,---,46.62141700,14.10259260
1,4257.0,0.0,00:19:22.9,00:02:15.1,3.70,00:00:00.0,0.00,23.0,431,9.6,0.0,---,---,---,---,---,---,---,---,---,---,46.62144270,14.10271210
1,4267.2,0.0,00:19:25.5,00:02:14.4,3.72,00:00:00.0,0.00,23.0,432,10.2,0.0,---,---,---,---,---,---,---,---,---,---,46.62146720,14.10284040
1,4276.8,0.0,00:19:28.1,00:02:15.8,3.68,00:00:00.0,0.00,23.0,433,9.6,0.0,---,---,---,---,---,---,---,---,---,---,46.62148850,14.10296250
1,4286.6,0.0,00:19:30.7,00:02:16.6,3.66,00:00:00.0,0.00,22.5,434,9.8,0.0,---,---,---,---,---,---,---,---,---,---,46.62150800,14.10308770
1,4296.4,0.0,00:19:33.3,00:02:14.7,3.71,00:00:00.0,0.00,22.5,435,9.8,0.0,---,---,---,---,---,---,---,---,---,---,46.62152810,14.10321300
1,4306.7,0.0,00:19:36.1,00:02:13.3,3.75,00:00:00.0,0.00,23.0,436,10.2,0.0,---,---,---,---,---,---,---,---,---,---,46.62155050,14.10334300
1,4316.3,0.0,00:19:38.7,00:02:12.9,3.76,00:00:00.0,0.00,22.5,437,9.6,0.0,---,---,---,---,---,---,---,---,---,---,46.62157010,14.10346530
1,4326.2,0.0,00:19:41.3,00:02:13.3,3.75,00:00:00.0,0.00,23.0,438,9.9,0.0,---,---,---,---,---,---,---,---,---,---,46.62158840,14.10359220
1,4335.5,0.0,00:19:43.9,00:02:12.2,3.78,00:00:00.0,0.00,22.0,439,9.3,0.0,---,---,---,---,---,---,---,---,---,---,46.62160960,14.10370950
1,4346.4,0.0,00:19:46.9,00:02:10.8,3.82,00:00:00.0,0.00,23.0,440,11.0,0.0,---,---,---,---,---,---,---,---,---,---,46.62163580,14.10384760
1,4356.3,0.0,00:19:49.3,00:02:12.2,3.78,00:00:00.0,0.00,21.5,441,9.9,0.0,---,---,---,---,---,---,---,---,---,---,46.62165820,14.10397260
1,4366.8,0.0,00:19:52.1,00:02:14.7,3.71,00:00:00.0,0.00,22.5,442,10.4,0.0,---,---,---,---,---,---,---,---,---,---,46.62168120,14.10410490
1,4376.5,0.0,00:19:54.7,00:02:14.7,3.71,00:00:00.0,0.00,22.0,443,9.8,0.0,---,---,---,---,---,---,---,---,---,---,46.62170320,14.10422850
1,4387.1,0.0,00:19:57.5,00:02:13.6,3.74,00:00:00.0,0.00,22.0,444,10.6,0.0,---,---,---,---,---,---,---,---,---,---,46.62172640,14.10436350
1,4397.1,0.0,00:20:00.1,00:02:12.2,3.78,00:00:00.0,0.00,22.0,445,10.0,0.0,---,---,---,---,---,---,---,---,---,---,46.62174260,14.10449140
1,4407.2,0.0,00:20:02.9,00:02:12.2,3.78,00:00:00.0,0.00,22.0,446,10.1,0.0,---,---,---,---,---,---,---,---,---,---,46.62176200,14.10462110
1,4417.1,0.0,00:20:05.5,00:02:12.9,3.76,00:00:00.0,0.00,23.0,447,9.9,0.0,---,---,---,---,---,---,---,---,---,---,46.62177990,14.10474760
1,4426.5,0.0,00:20:08.0,00:02:12.2,3.78,00:00:00.0,0.00,23.0,448,9.4,0.0,---,---,---,---,---,---,---,---,---,---,46.62179750,14.10486750
1,4436.9,0.0,00:20:10.9,00:02:11.2,3.81,00:00:00.0,0.00,22.0,449,10.4,0.0,---,---,---,---,---,---,---,---,---,---,46.62181800,14.10500080
1,4446.5,0.0,00:20:13.3,00:02:11.9,3.79,00:00:00.0,0.00,23.5,450,9.6,0.0,---,---,---,---,---,---,---,---,---,---,46.62184310,14.10512040
1,4456.6,0.0,00:20:16.1,00:02:15.5,3.69,00:00:00.0,0.00,22.0,451,10.1,0.0,---,---,---,---,---,---,---,---,---,---,46.62187480,14.10524470
1,4466.4,0.0,00:20:18.7,00:02:16.2,3.67,00:00:00.0,0.00,22.0,452,9.8,0.0,---,---,---,---,---,---,---,---,---,---,46.62190480,14.10536490
1,4476.7,0.0,00:20:21.5,00:02:15.1,3.70,00:00:00.0,0.00,22.0,453,10.3,0.0,---,---,---,---,---,---,---,---,---,---,46.62193560,14.10549170
1,4486.5,0.0,00:20:24.1,00:02:15.1,3.70,00:00:00.0,0.00,22.0,454,9.8,0.0,---,---,---,---,---,---,---,---,---,---,46.62196420,14.10561260
1,4496.6,0.0,00:20:26.9,00:02:15.1,3.70,00:00:00.0,0.00,21.5,455,10.1,0.0,---,---,---,---,---,---,---,---,---,---,46.62199570,14.10573690
1,4506.3,0.0,00:20:29.5,00:02:15.5,3.69,00:00:00.0,0.00,22.0,456,9.7,0.0,---,---,---,---,---,---,---,---,---,---,46.62202880,14.10585360
1,4516.4,0.0,00:20:32.3,00:02:16.2,3.67,00:00:00.0,0.00,22.0,457,10.2,0.0,---,---,---,---,---,---,---,---,---,---,46.62206440,14.10597610
1,4526.1,0.0,00:20:35.0,00:02:15.8,3.68,00:00:00.0,0.00,21.5,458,9.7,0.0,---,---,---,---,---,---,---,---,---,---,46.62209690,14.10609360
1,4536.4,0.0,00:20:37.9,00:02:14.0,3.73,00:00:00.0,0.00,22.0,459,10.3,0.0,---,---,---,---,---,---,---,---,---,---,46.62212960,14.10621950
1,4546.8,0.0,00:20:40.5,00:02:13.6,3.74,00:00:00.0,0.00,21.5,460,10.4,0.0,---,---,---,---,---,---,---,---,---,---,46.62216280,14.10634650
1,4556.5,0.0,00:20:43.1,00:02:15.1,3.70,00:00:00.0,0.00,22.5,461,9.7,0.0,---,---,---,---,---,---,---,---,---,---,46.62219300,14.10646610
1,4566.7,0.0,00:20:45.9,00:02:16.9,3.65,00:00:00.0,0.00,22.0,462,10.2,0.0,---,---,---,---,---,---,---,---,---,---,46.62222270,14.10659250
1,4576.1,0.0,00:20:48.5,00:02:17.7,3.63,00:00:00.0,0.00,22.0,463,9.3,0.0,---,---,---,---,---,---,---,---,---,---,46.62224880,14.10670850
1,4586.2,0.0,00:20:51.3,00:02:17.7,3.63,00:00:00.0,0.00,22.0,464,10.2,0.0,---,---,---,---,---,---,---,---,---,---,46.62227530,14.10683570
1,4596.2,0.0,00:20:54.1,00:02:17.3,3.64,00:00:00.0,0.00,22.0,465,10.0,0.0,---,---,---,---,---,---,---,---,---,---,46.62230130,14.10696030
1,4605.9,0.0,00:20:56.7,00:02:16.9,3.65,00:00:00.0,0.00,23.0,466,9.8,0.0,---,---,---,---,---,---,---,---,---,---,46.62232490,14.10708310
1,4614.9,0.0,00:20:59.1,00:02:16.2,3.67,00:00:00.0,0.00,23.5,467,8.9,0.0,---,---,---,---,---,---,---,---,---,---,46.62234630,14.10719560
1,4632.1,0.0,00:21:04.9,00:02:24.9,3.45,00:00:00.0,0.00,11.0,468,17.2,0.0,---,---,---,---,---,---,---,---,---,---,46.62239070,14.10741150
1,4635.8,0.0,00:21:06.1,00:02:52.4,2.90,00:00:00.0,0.00,41.0,469,3.7,0.0,---,---,---,---,---,---,---,---,---,---,46.62240140,14.10745680
1,4641.6,0.0,00:21:08.3,00:03:10.1,2.63,00:00:00.0,0.00,26.0,470,5.9,0.0,---,---,---,---,---,---,---,---,---,---,46.62241700,14.10752990
1,4646.4,0.0,00:21:10.1,00:03:06.5,2.68,00:00:00.0,0.00,34.0,471,4.8,0.0,---,---,---,---,---,---,---,---,---,---,46.62242760,14.10759030
1,4650.7,0.0,00:21:11.7,00:03:06.5,2.68,00:00:00.0,0.00,36.0,472,4.3,0.0,---,---,---,---,---,---,---,---,---,---,46.62243590,14.10764510
1,4655.6,0.0,00:21:13.5,00:03:03.1,2.73,00:00:00.0,0.00,33.0,473,4.9,0.0,---,---,---,---,---,---,---,---,---,---,46.62244670,14.10770800
1,4664.8,0.0,00:21:17.3,00:03:09.3,2.64,00:00:00.0,0.00,16.5,474,9.2,0.0,---,---,---,---,---,---,---,---,---,---,46.62246880,14.10782380
1,4669.4,0.0,00:21:19.1,00:03:21.6,2.48,00:00:00.0,0.00,30.0,475,4.5,0.0,---,---,---,---,---,---,---,---,---,---,46.62248070,14.10788080
1,4676.7,0.0,00:21:21.7,00:03:08.6,2.65,00:00:00.0,0.00,25.5,476,7.3,0.0,---,---,---,---,---,---,---,---,---,---,46.62250030,14.10797230
1,4685.4,0.0,00:21:24.3,00:02:45.5,3.02,00:00:00.0,0.00,22.5,477,8.7,0.0,---,---,---,---,---,---,---,---,---,---,46.62252180,14.10808130
1,4695.3,0.0,00:21:27.1,00:02:27.9,3.38,00:00:00.0,0.00,22.0,478,10.0,0.0,---,---,---,---,---,---,---,---,---,---,46.62254760,14.10820590
1,4705.0,0.0,00:21:29.7,00:02:20.0,3.57,00:00:00.0,0.00,22.0,479,9.7,0.0,---,---,---,---,---,---,---,---,---,---,46.62257290,14.10832740
1,4714.2,0.0,00:21:32.3,00:02:18.5,3.61,00:00:00.0,0.00,23.5,480,9.2,0.0,---,---,---,---,---,---,---,---,---,---,46.62259760,14.10844240
1,4723.2,0.0,00:21:34.9,00:02:16.9,3.65,00:00:00.0,0.00,23.0,481,8.9,0.0,---,---,---,---,---,---,---,---,---,---,46.62262190,14.10855370
1,4733.2,0.0,00:21:37.5,00:02:15.8,3.68,00:00:00.0,0.00,22.5,482,10.1,0.0,---,---,---,---,---,---,---,---,---,---,46.62265000,14.10867870
1,4743.4,0.0,00:21:40.3,00:02:16.6,3.66,00:00:00.0,0.00,22.0,483,10.1,0.0,---,---,---,---,---,---,---,---,---,---,46.62267790,14.10880500
1,4753.0,0.0,00:21:42.9,00:02:18.1,3.62,00:00:00.0,0.00,21.5,484,9.7,0.0,---,---,---,---,---,---,---,---,---,---,46.62270290,14.10892600
1,4763.3,0.0,00:21:45.7,00:02:17.7,3.63,00:00:00.0,0.00,22.0,485,10.3,0.0,---,---,---,---,---,---,---,---,---,---,46.62272980,14.10905450
1,4773.2,0.0,00:21:48.3,00:02:15.8,3.68,00:00:00.0,0.00,22.5,486,9.9,0.0,---,---,---,---,---,---,---,---,---,---,46.62275440,14.10917850
1,4783.1,0.0,00:21:50.9,00:02:14.7,3.71,00:00:00.0,0.00,22.0,487,9.9,0.0,---,---,---,---,---,---,---,---,---,---,46.62277920,14.10930330
